suosittelisin , että sellaiset ihmiset menisivät nyt itseensä .	suositella , että sellainen ihminen mennä nyt itse .	1;ACT;COND;FIN;SG;V _ CONJ DET;NOM;PL N;NOM;PL 3;ACT;COND;FIN;PL;V ADV IN+ALL;PRO;PSS3;REFL;SG _
osa uudissanoista avautuu ensi kuulemalta , mutta eivät kaikki .	osa uudissana avautua ensi kuulema , mutta ei kaikki .	N;NOM;SG IN+ABL;N;PL 3;ACT;FIN;IND;PRS;SG;V ADJ AT+ABL;N;SG _ CONJ 3;ACT;FIN;NEG;PL;V NOM;PRO _
antakaa minun olla rauhassa !	antaa minä olla rauha !	2;ACT;FIN;IMP;PL;V 1;GEN;PRO;SG ACT;NFIN;V IN+ESS;N;SG _
syy oli minun , villeneuve kertoi .	syy olla minä , villeneuve kertoa .	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V 1;GEN;PRO;SG _ NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V _
haluaisin tulla kuuluisaksi .	haluta tulla kuuluisa .	1;ACT;COND;FIN;SG;V ACT;NFIN;V ADJ;SG;TRANS _
oletetaan esimerkiksi , että psykologi a väittää , että älykkyydestä periytyy noin 70,00% .	olettaa esimerkiksi , että psykologi a väittää , että älykkyys periytyä noin 70,00% .	FIN;IND;PASS;PRS;V ADV _ CONJ N;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ CONJ IN+ABL;N;SG 3;ACT;FIN;IND;PRS;SG;V PART PART _
suomalaiset taitavat olla vähän kateellisia meille , mutta olkoot vain , siihen heillä on meidän lupa !	suomalainen taitaa olla vähän kateellinen me , mutta olla vain , se he olla me lupa !	ADJ;NOM;PL 3;ACT;FIN;IND;PL;PRS;V ACT;NFIN;V ADV ADJ;PL;PRT 1;AT+ALL;PL;PRO _ CONJ 3;ACT;FIN;IMP;PL;V PART _ IN+ALL;PRO;SG 3;AT+ESS;PL;PRO 3;ACT;FIN;IND;PRS;SG;V 1;DET;GEN;PL N;NOM;SG _
meitä oli muutama	me olla muutama	1;PL;PRO;PRT 3;ACT;FIN;IND;PST;SG;V NOM;PRO;SG
takin kastuminen	takki kastuminen	GEN;N;SG N;NOM;SG
niin jos me tavattais siinä niin oisko puol seitsemä	niin jos me tavata siinä niin olla puoli seitsemän	PART CONJ 1;NOM;PL;PRO COND;FIN;PASS;V ADV PART 3;ACT;COND;FIN;SG;V NOM;NUM;SG NOM;NUM;SG
paista torttupohjaa noin 15 minuuttia ennen kuin lisäät täytteen .	paistaa torttupohja noin 15 minuutti ennen kuin lisätä täyte .	2;ACT;FIN;IMP;SG;V N;PRT;SG PART NUM N;PRT;SG ADV CONJ 2;ACT;FIN;IND;PRS;SG;V GEN;N;SG _
se oli minun ratkaisuni .	se olla minä ratkaisu .	NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V 1;DET;GEN;SG N;NOM;PSS1S;SG _
tilastojen mukaan parhaassa työiässä oleva nainen saa edelleenkin keskimäärin samaa palkkaa kuin kouluttamattomat nuoret miehet tai vanhukset .	tilasto mukaan paras työikä olla nainen saada edelleen keskimäärin sama palkka kuin kouluttaa nuori mies tai vanhus .	GEN;N;PL ADP ADJ;IN+ESS;RL;SG IN+ESS;N;SG ACT;NOM;SG;V;V.PTCP N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADV ADV DET;PRT;SG N;PRT;SG CONJ NOM;PL;V;V.PTCP ADJ;NOM;PL N;NOM;PL CONJ N;NOM;PL _
kiireinen tarja halonen	kiireinen tarja halonen	ADJ;NOM;SG NOM;PROPN;SG NOM;PROPN;SG
taposta epäillyn avustaja katsoi kysymyksessä olleen vain pahoinpitelyn .	tappo epäillä avustaja katsoa kysymys olla vain pahoinpitely .	IN+ABL;N;SG GEN;PASS;SG;V;V.PTCP N;NOM;SG 3;ACT;FIN;IND;PST;SG;V IN+ESS;N;SG ACT;GEN;SG;V;V.PTCP PART GEN;N;SG _
harjualueelta kaivetaan sorat pois .	harjualue kaivaa sora pois .	AT+ABL;N;SG FIN;IND;PASS;PRS;V N;NOM;PL ADV _
äiti istui niin kuin siinä olisi istunut monta äitiä .	äiti istua niin kuin siinä olla istua moni äiti .	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V ADV CONJ ADV 3;ACT;COND;FIN;SG;V ACT;NOM;SG;V;V.PTCP DET;PRT;SG N;PRT;SG _
teos sisältää hänen viimeiset tutkielmansa	teos sisältää hän viimeinen tutkielma	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V 3;DET;GEN;SG ADJ;NOM;PL N;NOM;PL;PSS3
kiekot tänne .	kiekko tänne .	N;NOM;PL ADV _
hotellihuoneen katossa velloi laiskasti kolmilapainen tuuletin .	hotellihuone katto velloa laiskasti kolmilapainen tuuletin .	GEN;N;SG IN+ESS;N;SG 3;ACT;FIN;IND;PST;SG;V ADV ADJ;NOM;SG N;NOM;SG _
kritiikki hiihtäjiä kohtaan	kritiikki hiihtäjä kohtaan	N;NOM;SG N;PL;PRT ADP
vastaavasti ajonopeuksien pienentyessä niiden lukumäärä pienenee .	vastaavasti ajonopeus pienentyä ne lukumäärä pienetä .	ADV GEN;N;PL ACT;IN+ESS;NFIN;V DET;GEN;PL N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _
missähän mättää ?	mikä mättää ?	IN+ESS;PRO 3;ACT;FIN;IND;PRS;SG;V _
jälleen parisataa sivua tarinaa ihmelapsesta , jolla on kympin keskiarvot , joka juoksee rajun jätkän vauhdilla pikamatkoja kuin zola budd konsanaan .	jälleen parisataa sivu tarina ihmelapsi , joka olla kymppi keskiarvo , joka juosta raju jätkä vauhti pikamatka kuin zola budd konsanaan .	ADV NOM;NUM;SG N;PRT;SG N;PRT;SG IN+ABL;N;SG _ AT+ESS;PRO;SG 3;ACT;FIN;IND;PRS;SG;V GEN;N;SG N;NOM;PL _ NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;GEN;SG GEN;N;SG AT+ESS;N;SG N;PL;PRT CONJ NOM;PROPN;SG NOM;PROPN;SG ADV _
olot olivat liian hankalat ja siirsivät kisan iltaan .	olo olla liian hankala ja siirtää kisa ilta .	N;NOM;PL 3;ACT;FIN;IND;PL;PST;V ADV ADJ;NOM;PL CONJ 3;ACT;FIN;IND;PL;PST;V GEN;N;SG IN+ALL;N;SG _
mut sen kerkee koukkaa teilt vielä jos se nyt oli nii et sil ei sit ollu	mutta se keretä koukata te vielä jos se nyt olla niin että se ei sitten olla	CONJ GEN;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ACT;IN+ALL;NFIN;V 2;AT+ABL;PL;PRO PART CONJ NOM;PRO;SG PART 3;ACT;FIN;IND;PST;SG;V ADV CONJ AT+ESS;PRO;SG 3;ACT;FIN;NEG;SG;V ADV ACT;FIN;IND;PST;SG;V
suhtautuminen on ollut positiivista .	suhtautuminen olla olla positiivinen .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NOM;SG;V;V.PTCP ADJ;PRT;SG _
oloksen " matkailuklusteriin " kuuluvat mm. kelkkasafarifirma , poro- ja koirasafariyritys sekä koskenlaskuyrittäjä .	olos " matkailuklusteri " kuulua mm. kelkkasafarifirma , poro- ja koirasafariyritys sekä koskenlaskuyrittäjä .	GEN;PROPN;SG _ IN+ALL;N;SG _ 3;ACT;FIN;IND;PL;PRS;V PART N;NOM;SG _ _ CONJ N;NOM;SG CONJ N;NOM;SG _
toisinaan kone saattaa hyväksyä mitä ihmeellisempiä pulloja	toisinaan kone saattaa hyväksyä mitä ihmeellinen pullo	ADV N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V PART ADJ;CMPR;PL;PRT N;PL;PRT
toinen rähisi " pitääkö tästä vielä maksaakin " .	toinen rähistä " pitää tämä vielä maksaa " .	NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V _ 3;ACT;FIN;IND;PRS;SG;V IN+ABL;PRO;SG PART ACT;NFIN;V _ _
minun nimeni on sinikka , mutta jo pariisissa olin lyhentänyt sen käytännön syistä siniksi .	minä nimi olla sinikka , mutta jo pariisi olla lyhentää se käytäntö syy sini .	1;DET;GEN;SG N;NOM;PSS1S;SG 3;ACT;FIN;IND;PRS;SG;V NOM;PROPN;SG _ CONJ PART IN+ESS;PROPN;SG 1;ACT;FIN;IND;PST;SG;V ACT;NOM;SG;V;V.PTCP GEN;PRO;SG GEN;N;SG IN+ABL;N;PL PROPN;SG;TRANS _
jussi maalasi aidan kolme kertaa .	jussi maalata aita kolme kerta .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V GEN;N;SG NOM;NUM;SG N;PRT;SG _
uiguurityttö lauloi suoraan suomalaisten sydämiin	uiguurityttö laulaa suoraan suomalainen sydän	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V ADV ADJ;GEN;PL IN+ALL;N;PL
kilpailukokemuksen luulisi virtaavan veren perintönä katjan suonissa .	kilpailukokemus luulla virrata veri perintö katja suoni .	GEN;N;SG 3;ACT;COND;FIN;SG;V ACT;GEN;SG;V;V.PTCP GEN;N;SG FRML;N;SG GEN;PROPN;SG IN+ESS;N;PL _
äiti ja isä eivät tunteneet saaraa .	äiti ja isä ei tuntea saara .	N;NOM;SG CONJ N;NOM;SG 3;ACT;FIN;NEG;PL;V ACT;FIN;IND;PL;PST;V PROPN;PRT;SG _
esiintyikö marcello mastroianni ihanan elämän ensimmäisessä kohtauksessa savukkeen kanssa vai ilman ?	esiintyä marcello mastroianni ihana elämä ensimmäinen kohtaus savuke kanssa vai ilman ?	3;ACT;FIN;IND;PST;SG;V NOM;PROPN;SG NOM;PROPN;SG ADJ;GEN;SG GEN;N;SG ADJ;IN+ESS;SG IN+ESS;N;SG GEN;N;SG ADP CONJ ADP _
valmiiksi keitettyjä etanoita saa kaupasta purkitettuina ja pakastettuina .	valmis keittää etana saada kauppa purkittaa ja pakastaa .	ADJ;SG;TRANS PASS;PL;PRT;V;V.PTCP N;PL;PRT 3;ACT;FIN;IND;PRS;SG;V IN+ABL;N;SG FRML;PASS;PL;V;V.PTCP CONJ FRML;PASS;PL;V;V.PTCP _
jokinen tekee vielä lyhyen yhteenvedon ja käynnistää sitten keskustelun yleisön kanssa .	jokinen tehdä vielä lyhyt yhteenveto ja käynnistää sitten keskustelu yleisö kanssa .	NOM;PROPN;SG 3;ACT;FIN;IND;PRS;SG;V PART ADJ;GEN;SG GEN;N;SG CONJ 3;ACT;FIN;IND;PRS;SG;V ADV GEN;N;SG GEN;N;SG ADP _
jan oli vähän päissään .	jan olla vähän päissään .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V ADV ADV;PSS3 _
tällaista yleisönkin luulisi arvostavan .	tällainen yleisö luulla arvostaa .	ADJ;PRT;SG GEN;N;SG 3;ACT;COND;FIN;SG;V ACT;GEN;SG;V;V.PTCP _
ajo vaatii hieman hiomista .	ajo vaatia hieman hiominen .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADV N;PRT;SG _
he olivat kuulemma juuri voittaneet kanadan olympiajoukkueen , joten ihan hyvä porukka se taitaa olla .	he olla kuulemma juuri voittaa kanada olympiajoukkue , joten ihan hyvä porukka se taitaa olla .	3;NOM;PL;PRO 3;ACT;FIN;IND;PL;PST;V PART ADV ACT;NOM;PL;V;V.PTCP GEN;PROPN;SG GEN;N;SG _ ADV PART ADJ;NOM;SG N;NOM;SG NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V _
tallinnan hotelli virun rakentamisen myötä	tallinna hotelli viru rakentaminen myötä	GEN;PROPN;SG N;NOM;SG GEN;PROPN;SG GEN;N;SG ADP
niin on	niin olla	PART 3;ACT;FIN;IND;PRS;SG;V
festarin kotimainen anti on monipuolisempaa : mukana mm. yö , klamydia , waltari ja pelle & rockers .	festari kotimainen anti olla monipuolinen : mukana mm. yö , klamydia , waltari ja pelle & rockers .	GEN;N;SG ADJ;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;CMPR;PRT;SG _ ADV PART N;NOM;SG _ N;NOM;SG _ NOM;PROPN;SG CONJ NOM;PROPN;SG _ NOM;PROPN;SG _
osassa seuroista tämä asia on hoidossa .	osa seura tämä asia olla hoito .	IN+ESS;N;SG IN+ABL;N;PL DET;NOM;SG N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V IN+ESS;N;SG _
johnson vakuutti ulkomaalaisten lehtimiesten haastattelussa , että hänen joukkonsa johtavat hyökkäystä presidentinpalatsiin .	johnson vakuuttaa ulkomaalainen lehtimies haastattelu , että hän joukko johtaa hyökkäys presidentinpalatsi .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V ADJ;GEN;PL GEN;N;PL IN+ESS;N;SG _ CONJ 3;DET;GEN;SG N;NOM;PL;PSS3 3;ACT;FIN;IND;PL;PRS;V N;PRT;SG IN+ALL;N;SG _
sopimus on tehtävä kirjallisesti niissä tapauksissa , jolloin työsuhde on kestänyt tai sen tiedetään kestävän yhtäjaksoisesti vähintään yhden kuukauden .	sopimus olla tehdä kirjallisesti ne tapaus , jolloin työsuhde olla kestää tai se tietää kestää yhtäjaksoisesti vähintään yksi kuukausi .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NOM;PASS;SG;V;V.PTCP ADV DET;IN+ESS;PL IN+ESS;N;PL _ ADV N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NOM;SG;V;V.PTCP CONJ GEN;PRO;SG FIN;IND;PASS;PRS;V ACT;GEN;SG;V;V.PTCP ADV PART GEN;NUM;SG GEN;N;SG _
hyvää matkaa	hyvä matka	ADJ;PRT;SG N;PRT;SG
ajakaa amerikan halki ja tiedätte maasta paljon enemmän kuin sosiologit , historioitsijat ja kulttuuriantropologit yhteensä .	ajaa amerikka halki ja tietää maa paljon enemmän kuin sosiologi , historioitsija ja kulttuuriantropologi yhteensä .	2;ACT;FIN;IMP;PL;V GEN;PROPN;SG ADP CONJ 2;ACT;FIN;IND;PL;PRS;V IN+ABL;N;SG ADV ADV;CMPR CONJ N;NOM;PL _ N;NOM;PL CONJ N;NOM;PL PART _
ilma tuntui kasvoille kylmältä .	ilma tuntua kasvo kylmä .	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V AT+ALL;N;PL ADJ;AT+ABL;SG _
jouduin kehä iii:n taakse	joutua kehä iii taakse	1;ACT;FIN;IND;PST;SG;V N;NOM;SG GEN;NUM;SG ADP
harvat ihmiset tekevät itsemurhan .	harva ihminen tehdä itsemurha .	DET;NOM;PL N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V GEN;N;SG _
sitten on keskellä yötä kamala nälkä ja ottaa päähän , kun tajuaa , että pitäisi herätä jo kuuden tunnin päästä , eikä saa edes unta kun on nälkä .	sitten olla keskellä yö kamala nälkä ja ottaa pää , kun tajuta , että pitää herätä jo kuusi tunti päästä , ei saada edes uni kun olla nälkä .	ADV 3;ACT;FIN;IND;PRS;SG;V ADP N;PRT;SG ADJ;NOM;SG N;NOM;SG CONJ 3;ACT;FIN;IND;PRS;SG;V IN+ALL;N;SG _ CONJ 3;ACT;FIN;IND;PRS;SG;V _ CONJ 3;ACT;COND;FIN;SG;V ACT;NFIN;V PART GEN;NUM;SG GEN;N;SG ADP _ 3;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V PART N;PRT;SG CONJ 3;ACT;FIN;IND;PRS;SG;V N;NOM;SG _
homeen terveyshaitat	home terveyshaitta	GEN;N;SG N;NOM;PL
maailmaa ei voida rakentaa niin , että heikoista tehdään heikompia , jotta vahvat vahvistuisivat .	maailma ei voida rakentaa niin , että heikko tehdä heikko , jotta vahva vahvistua .	N;PRT;SG 3;ACT;FIN;NEG;SG;V FIN;IND;PASS;PRS;V ACT;NFIN;V ADV _ CONJ ADJ;IN+ABL;PL FIN;IND;PASS;PRS;V ADJ;CMPR;PL;PRT _ CONJ ADJ;NOM;PL 3;ACT;COND;FIN;PL;V _
kauppahintaa ei ilmoitettu .	kauppahinta ei ilmoittaa .	N;PRT;SG 3;ACT;FIN;NEG;SG;V FIN;IND;PASS;PST;V _
meillä on täällä hyvät oltavat .	me olla täällä hyvä oltavat .	1;AT+ESS;PL;PRO 3;ACT;FIN;IND;PRS;SG;V ADV ADJ;NOM;PL N;NOM;PL _
täytettyään 50 vuotta kross siirtyi proosaan .	täyttää 50 vuosi kross siirtyä proosa .	PASS;PRT;PSS3;SG;V;V.PTCP NUM N;PRT;SG NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V IN+ALL;N;SG _
ammattikorkeakouluista viidessä on edustettuna luonnonvara-ala , kahdeksassa tekniikka ja liikenne , kuudessa hallinto ja kauppa , kahdessa matkailu ja ravitsemus , viidessä sosiaali- ja terveysala ja niin ikään viidessä kulttuuri .	ammattikorkeakoulu viisi olla edustaa luonnonvara-ala , kahdeksan tekniikka ja liikenne , kuusi hallinto ja kauppa , kaksi matkailu ja ravitsemus , viisi sosiaali- ja terveysala ja niin ikään viisi kulttuuri .	IN+ABL;N;PL IN+ESS;NUM;SG 3;ACT;FIN;IND;PRS;SG;V FRML;PASS;SG;V;V.PTCP N;NOM;SG _ IN+ESS;NUM;SG N;NOM;SG CONJ N;NOM;SG _ IN+ESS;NUM;SG N;NOM;SG CONJ N;NOM;SG _ IN+ESS;NUM;SG N;NOM;SG CONJ N;NOM;SG _ IN+ESS;NUM;SG _ CONJ N;NOM;SG CONJ PART ADV IN+ESS;NUM;SG N;NOM;SG _
ei vaineskaan kaikki vanhoja ole .	ei vaineskaan kaikki vanha olla .	3;ACT;FIN;NEG;SG;V ADV NOM;PRO ADJ;PL;PRT ACT;FIN;IND;PRS;V _
minulla on parempi kynä käytössäni kuin sinulla .	minä olla parempi kynä käyttö kuin sinä .	1;AT+ESS;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;CMPR;NOM;SG N;NOM;SG IN+ESS;N;PSS1S;SG CONJ 2;AT+ESS;PRO;SG _
silloin vietetään irlannin kansallispyhimyksen pyhän patrikin päivää .	silloin viettää irlanti kansallispyhimys pyhä patrik päivä .	ADV FIN;IND;PASS;PRS;V GEN;PROPN;SG GEN;N;SG ADJ;GEN;SG GEN;PROPN;SG N;PRT;SG _
mä en oo ikinä nähnykää tällaista	minä ei olla ikinä nähdä tällainen	1;NOM;PRO;SG 1;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V ADV ACT;NOM;SG;V;V.PTCP ADJ;PRT;SG
puut ovat metsästä kerättyjä .	puu olla metsä kerätä .	N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V IN+ABL;N;SG PASS;PL;PRT;V;V.PTCP _
viime vuosikymmeninä historiantutkimus , sosiologia ja antropologia ovat lähestyneet toisiaan ja saaneet vaikutteita toinen toisiltaan .	viime vuosikymmen historiantutkimus , sosiologia ja antropologia olla lähestyä toinen ja saada vaikute toinen toinen .	ADJ FRML;N;PL N;NOM;SG _ N;NOM;SG CONJ N;NOM;SG 3;ACT;FIN;IND;PL;PRS;V ACT;NOM;PL;V;V.PTCP PL;PRO;PRT;PSS3 CONJ ACT;NOM;PL;V;V.PTCP N;PL;PRT NOM;PRO;SG AT+ABL;PL;PRO;PSS3 _
nyt hän oli yksinäisempi kuin koskaan aikaisemmin .	nyt hän olla yksinäinen kuin koskaan aikaisemmin .	ADV 3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V ADJ;CMPR;NOM;SG CONJ ADV ADV;CMPR _
taaskin oli luvassa hellepäivä mutta aamutuimaan sää oli ihan siedettävä .	taas olla luvassa hellepäivä mutta aamutuimaan sää olla ihan siedettävä .	ADV 3;ACT;FIN;IND;PST;SG;V ADV N;NOM;SG CONJ ADV N;NOM;SG 3;ACT;FIN;IND;PST;SG;V PART ADJ;NOM;SG _
ja se olis sillep pualellem menny mutta kunn ei ketääm muita poikia menny , sillel linjalle ni hänn ei yksir rohjennu .	ja se olla se puoli mennä mutta kun ei kukaan muu poika mennä , se linja niin hän ei yksin rohjeta .	CONJ NOM;PRO;SG 3;ACT;COND;FIN;SG;V AT+ALL;DET;SG AT+ALL;N;SG ACT;NOM;SG;V;V.PTCP CONJ CONJ 3;ACT;FIN;NEG;SG;V DET;PRT;SG DET;PL;PRT N;PL;PRT ACT;FIN;IND;PST;SG;V _ AT+ALL;DET;SG AT+ALL;N;SG PART 3;NOM;PRO;SG 3;ACT;FIN;NEG;SG;V ADV ACT;FIN;IND;PST;SG;V _
tämä on ihanaa viiniä .	tämä olla ihana viini .	NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;PRT;SG N;PRT;SG _
syyttäjälle huomautus autovarkausjutussa	syyttäjä huomautus autovarkausjuttu	AT+ALL;N;SG N;NOM;SG IN+ESS;N;SG
muuten saan niin hirveän kankkusen , että siihen on kuolla , on nuoren miehen näkemys .	muuten saada niin hirveä kankkunen , että se olla kuolla , olla nuori mies näkemys .	ADV 1;ACT;FIN;IND;PRS;SG;V PART ADJ;GEN;SG GEN;N;SG _ CONJ IN+ALL;PRO;SG 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;V _ 3;ACT;FIN;IND;PRS;SG;V ADJ;GEN;SG GEN;N;SG N;NOM;SG _
älkäähän nyt , lääkäri hiukan kumartuu meerin puoleen .	ei nyt , lääkäri hiukan kumartua meeri puoleen .	2;ACT;FIN;IMP;NEG;PL;V PART _ N;NOM;SG ADV 3;ACT;FIN;IND;PRS;SG;V GEN;PROPN;SG ADP _
luistelu oli lauran mielestä tasan ainoa todella naisellinen urheilulaji , ja hän oli ehdottomasti sitä mieltä , että hänen sisällään oli itse asiassa aina asunut henkäyksen kevyt jääprinsessa .	luistelu olla laura mielestä tasan ainoa todella naisellinen urheilulaji , ja hän olla ehdottomasti se mieli , että hän sisällä olla itse asia aina asua henkäys kevyt jääprinsessa .	N;NOM;SG 3;ACT;FIN;IND;PST;SG;V GEN;PROPN;SG ADP ADV ADJ;NOM;SG PART ADJ;NOM;SG N;NOM;SG _ CONJ 3;NOM;PRO;SG 3;ACT;FIN;IND;PST;SG;V ADV DET;PRT;SG N;PRT;SG _ CONJ 3;GEN;PRO;SG ADP;PSS3 3;ACT;FIN;IND;PST;SG;V NOM;PRO;REFL;SG IN+ESS;N;SG ADV ACT;NOM;SG;V;V.PTCP GEN;N;SG ADJ;NOM;SG N;NOM;SG _
hänellä oli enää vain muistonsa , jotka ehkä joskus saisivat kultareunukset .	hän olla enää vain muisto , joka ehkä joskus saada kultareunus .	3;AT+ESS;PRO;SG 3;ACT;FIN;IND;PST;SG;V PART PART N;NOM;PL;PSS3 _ NOM;PL;PRO PART ADV 3;ACT;COND;FIN;PL;V N;NOM;PL _
oliko amerikkalaisten pelko aiheellinen vai ei , on kysymys , josta vielä kauan tullaan väittelemään .	olla amerikkalainen pelko aiheellinen vai ei , olla kysymys , joka vielä kauan tulla väitellä .	3;ACT;FIN;IND;PST;SG;V ADJ;GEN;PL N;NOM;SG ADJ;NOM;SG CONJ 3;ACT;FIN;NEG;SG;V _ 3;ACT;FIN;IND;PRS;SG;V N;NOM;SG _ IN+ABL;PRO;SG PART ADV FIN;IND;PASS;PRS;V ACT;IN+ALL;NFIN;V _
sotien jälkeen karjalan metsätyökyliin siirrettiin erityisesti venäläisiä ja valkovenäläisiä .	sota jälkeen karjala metsätyökylä siirtää erityisesti venäläinen ja valkovenäläinen .	GEN;N;PL ADP GEN;PROPN;SG IN+ALL;N;PL FIN;IND;PASS;PST;V ADV ADJ;PL;PRT CONJ ADJ;PL;PRT _
jussi maalasi aitaa monta metriä .	jussi maalata aita moni metri .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V N;PRT;SG DET;PRT;SG N;PRT;SG _
saku oli ollut meistä kahdesta aina kovakuntoisempi .	saku olla olla me kaksi aina kovakuntoinen .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V ACT;NOM;SG;V;V.PTCP 1;DET;IN+ABL;PL IN+ABL;NUM;SG ADV ADJ;CMPR;NOM;SG _
eikä hänellä ollut ketään , jolle uskoutua - ei ketään , joka olisi voinut auttaa ...	ei hän olla kukaan , joka uskoutua - ei kukaan , joka olla voida auttaa ...	3;ACT;FIN;NEG;SG;V 3;AT+ESS;PRO;SG ACT;FIN;IND;PST;SG;V PRO;PRT;SG _ AT+ALL;PRO;SG ACT;NFIN;V _ 3;ACT;FIN;NEG;SG;V PRO;PRT;SG _ NOM;PRO;SG 3;ACT;COND;FIN;SG;V ACT;NOM;SG;V;V.PTCP ACT;NFIN;V _
nyt minä keksin , menet kampaajalle .	nyt minä keksiä , mennä kampaaja .	ADV 1;NOM;PRO;SG 1;ACT;FIN;IND;PRS;SG;V _ 2;ACT;FIN;IND;PRS;SG;V AT+ALL;N;SG _
kansainvälistyminen vie aina alussa enemmän kuin mitä se tuo .	kansainvälistyminen viedä aina alku enemmän kuin mikä se tuoda .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADV IN+ESS;N;SG ADV;CMPR CONJ PRO;PRT NOM;PRO;SG 3;ACT;FIN;IND;PRS;SG;V _
eli , seuraava homma .	eli , seuraava homma .	PART _ ADJ;NOM;SG N;NOM;SG _
sanos muuta .	sanoa muu .	2;ACT;FIN;IMP;SG;V PRO;PRT;SG _
mutta jos sakkaa kasaantuu haitaksi asti , seuraukset voivat olla aikamoiset .	mutta jos sakka kasaantua haitta asti , seuraus voida olla aikamoinen .	CONJ CONJ N;PRT;SG 3;ACT;FIN;IND;PRS;SG;V N;SG;TRANS ADP _ N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V ACT;NFIN;V ADJ;NOM;PL _
sveitsiläinen oli suomalaista kaksi kierrosta edellä .	sveitsiläinen olla suomalainen kaksi kierros edellä .	ADJ;NOM;SG 3;ACT;FIN;IND;PST;SG;V ADJ;PRT;SG NOM;NUM;SG N;PRT;SG ADP _
julia tajusi että hänellä oli sietämätön jano .	julia tajuta että hän olla sietää jano .	NOM;PROPN;SG 3;ACT;FIN;IND;PST;SG;V CONJ 3;AT+ESS;PRO;SG 3;ACT;FIN;IND;PST;SG;V NOM;SG;V;V.PTCP N;NOM;SG _
kateellinen jollekulle	kateellinen joku	ADJ;NOM;SG AT+ALL;PRO;SG
taksiasema on aseman toisella puolella .	taksiasema olla asema toinen puoli .	N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V GEN;N;SG AT+ESS;DET;SG AT+ESS;N;SG _
joka kymmenes työskentelee ulkomailla .	joka kymmenes työskennellä ulkomaa .	DET ADJ;NOM;SG 3;ACT;FIN;IND;PRS;SG;V AT+ESS;N;PL _
lahjalistat ovat vielä tämän päivän kahvipöydissä .	lahjalista olla vielä tämä päivä kahvipöytä .	N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V PART DET;GEN;SG GEN;N;SG IN+ESS;N;PL _
eväät vain loppuivat kesken .	eväs vain loppua kesken .	N;NOM;PL PART 3;ACT;FIN;IND;PL;PST;V ADV _
pariisissa asuva burundin mies ei ole kahteen vuoteen käynyt kotonaan .	pariisi asua burundi mies ei olla kaksi vuosi käydä kotona .	IN+ESS;PROPN;SG ACT;NOM;SG;V;V.PTCP GEN;PROPN;SG N;NOM;SG 3;ACT;FIN;NEG;SG;V ACT;FIN;IND;PRS;V IN+ALL;NUM;SG IN+ALL;N;SG ACT;NOM;SG;V;V.PTCP ADV;PSS3 _
kaikkien apostolien kunnostus maksaa kolmesta neljään miljoonaa markkaa .	kaikki apostoli kunnostus maksaa kolme neljä miljoona markka .	DET;GEN;PL GEN;N;PL N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V IN+ABL;NUM;SG IN+ALL;NUM;SG NUM;PRT;SG N;PRT;SG _
